"","pitcher","player_name","Season","Pitches","Whiff","xWhiff","In_Whiff","OOZ.Pitches","OOZ.Swing","OOZ.xSwing","OOZ","IZ.Pitches","IZ.Swing","IZ.xSwing","IZ","Score"
"576",461829,"Gio Gonzalez",2015,2937,0.09908,0.10056,-0.00325846734657697,1076,0.23978,0.2721,-0.0475250225149813,1320,0.63788,0.6456,-0.00931994410227709,-0.0414635457592811
"577",461829,"Gio Gonzalez",2016,3036,0.09289,0.10648,-0.0142973756041894,1156,0.2526,0.28002,-0.0402029893923301,1373,0.62418,0.66095,-0.0316985617400198,-0.0228018032564997
"578",461829,"Gio Gonzalez",2017,3346,0.08787,0.11396,-0.0287466604188787,1252,0.23083,0.28944,-0.0562780681052034,1531,0.62769,0.66335,-0.0407291515782361,-0.0442955769458459
"579",461829,"Gio Gonzalez",2018,3003,0.0969,0.11938,-0.0276563380932461,998,0.22545,0.29058,-0.0575553625499138,1341,0.64952,0.67464,-0.0348872209954787,-0.0503244796476812
"580",461829,"Gio Gonzalez",2019,1399,0.10222,0.11652,-0.0182433127493912,485,0.24124,0.25701,-0.00960757283313254,519,0.66281,0.66604,-0.00839061701420887,-0.0194602685683149
"581",461833,"Phil Hughes",2015,2234,0.05595,0.09554,-0.0332320795333171,634,0.32808,0.33604,-0.0151844278040348,1279,0.66927,0.65145,0.0156445324538443,-0.0640610397911962
"582",461833,"Phil Hughes",2016,907,0.06395,0.10197,-0.034415191419862,219,0.25571,0.34027,-0.0564531835837532,506,0.68577,0.65207,0.0260399399164826,-0.116908314920098
"583",461833,"Phil Hughes",2017,907,0.06946,0.10484,-0.0316440076564109,217,0.24424,0.3027,-0.0425374313566025,506,0.71344,0.66036,0.0250445907538091,-0.0992260297668225
"584",461833,"Phil Hughes",2018,562,0.08363,0.09052,-0.0118174722975986,180,0.27222,0.31175,-0.00978217428038654,294,0.71769,0.65965,0.0221919034184649,-0.04379154999645
"585",461872,"Anthony Swarzak",2016,488,0.09631,0.12637,-0.019065845065651,108,0.28704,0.26484,0.00705295454300491,239,0.64017,0.64534,0.000651142132972954,-0.0126640326556191
"586",461872,"Anthony Swarzak",2017,1257,0.1424,0.13194,0.0088528800316516,191,0.38743,0.36908,0.0195097758558887,631,0.68304,0.65412,0.0108686573769134,0.017493998510627
"587",461872,"Anthony Swarzak",2018,488,0.09016,0.12847,-0.0275100152181312,87,0.36782,0.37052,0.0132053352054282,235,0.62128,0.64187,-0.0166460317719939,0.00234135175929081
"588",461872,"Anthony Swarzak",2019,940,0.11809,0.14245,-0.020361634212646,167,0.2515,0.28906,-0.0157703189687598,405,0.6642,0.63606,0.0123452302388552,-0.0484771834202611
"589",462136,"Marco Estrada",2015,2833,0.09954,0.10633,-0.00168088372184951,975,0.32205,0.29901,0.00616743800634293,1440,0.70694,0.6753,0.0227090577822243,-0.0182225034977309
"590",462136,"Marco Estrada",2016,2801,0.1096,0.10735,0.00363420608815786,1071,0.31092,0.30237,-0.00238533713884116,1297,0.66692,0.65706,0.00774459120116273,-0.00649572225184603
"591",462136,"Marco Estrada",2017,3129,0.10962,0.10885,-0.0031985133330118,1048,0.33683,0.3265,0.0108688952035305,1569,0.70491,0.68175,0.00743499089186958,0.000235390978649076
"592",462136,"Marco Estrada",2018,2489,0.10084,0.11643,-0.0149102633858975,803,0.33624,0.34385,0.00979443675898712,1191,0.72544,0.68288,0.0243531143924863,-0.0294689410193966
"593",462136,"Marco Estrada",2019,333,0.08108,0.10184,-0.00919231909480537,100,0.24,0.30799,-0.026413525190385,156,0.75,0.69079,0.027604705530194,-0.0632105498153844
"594",462382,"Jim Johnson",2015,1054,0.08065,0.09311,-0.00945888797911474,315,0.4254,0.29912,0.0761737611006726,545,0.60734,0.64576,-0.0345765035098178,0.101291376631376
"595",462382,"Jim Johnson",2016,1054,0.07685,0.09842,-0.0167814325779519,279,0.32975,0.30488,0.0138892090303916,535,0.56636,0.66081,-0.0702381896238278,0.0673459660762675
"596",462382,"Jim Johnson",2017,973,0.09558,0.09348,0.0016867420614894,267,0.31461,0.28669,0.0288474781574205,454,0.5859,0.61738,-0.0282158897297403,0.0587501099486501
"597",462382,"Jim Johnson",2018,1015,0.07685,0.09722,-0.0162581252787779,263,0.30418,0.29656,0.00748394979111938,515,0.64854,0.62942,0.00919818695953025,-0.0179723624471887
"598",462515,"Miguel Socolovich",2015,492,0.10772,0.11805,-0.00912655388068704,134,0.24627,0.32366,-0.0431832224046897,232,0.66379,0.6607,-0.00667079877536579,-0.045638977510011
"599",462515,"Miguel Socolovich",2016,236,0.12288,0.11571,0.0011527069403223,66,0.30303,0.27751,0.0223324619806905,115,0.66957,0.64654,0.00823778925793477,0.015247379663078
"600",462515,"Miguel Socolovich",2017,325,0.10154,0.12087,-0.0138154528693282,73,0.34247,0.33206,0.00554678600347789,165,0.62424,0.68154,-0.0352718567754767,0.0270031899096264
"601",462945,"Cesar Jimenez",2015,371,0.10243,0.09763,0.00415282685885267,136,0.25,0.31565,-0.0416168191943155,157,0.65605,0.63787,0.000341959038768334,-0.0378059513742312
"602",462985,"Franklin Morales",2015,949,0.07165,0.08322,-0.00447336411776859,407,0.24816,0.23288,0.0109153685784772,481,0.60707,0.63912,-0.0190223498798192,0.0254643543405278
"603",464416,"Yohan Pino",2015,279,0.06093,0.10701,-0.021340622143223,80,0.4,0.31564,0.0386524786988227,144,0.64583,0.62369,0.0223297392144377,-0.00501788265883795
"604",465629,"Edward Mujica",2015,702,0.11254,0.12276,-0.00641542846738523,171,0.38012,0.3461,0.00721179298009626,363,0.72176,0.67081,0.0331063667177328,-0.0323100022050218
"605",465657,"Joakim Soria",2015,1155,0.10043,0.09909,-0.00239955201393791,313,0.3131,0.33428,-0.0288117788099159,567,0.69136,0.66852,0.00495645228609604,-0.0361677831099499
"606",465657,"Joakim Soria",2016,1189,0.11943,0.10111,0.0162701248593243,381,0.24934,0.31431,-0.0469867398567715,620,0.67419,0.66704,0.00115784380602157,-0.0318744588034688
"607",465657,"Joakim Soria",2017,991,0.13219,0.11745,0.012517912551445,278,0.27698,0.35421,-0.0406272065861588,494,0.67206,0.67645,-0.00709101572792139,-0.0210182783067925
"608",465657,"Joakim Soria",2018,1047,0.14422,0.10478,0.0336308023741873,322,0.35714,0.34589,0.0222531530938719,510,0.73333,0.67534,0.0292681539742019,0.0266158014938573
"609",465657,"Joakim Soria",2019,1098,0.13297,0.10256,0.0260460292825812,310,0.2871,0.34184,-0.0141830248556323,578,0.68339,0.68071,-0.000434624350068662,0.0122976287770176
"610",465679,"Samuel Deduno",2015,368,0.08696,0.09708,-0.000958106651926173,86,0.2093,0.26363,-0.025483768816553,203,0.60099,0.65197,-0.0230024354128634,-0.0034394400556157
"611",466948,"Jean Machi",2015,867,0.08997,0.09246,-0.0012071810108952,261,0.21839,0.27157,-0.0494363136745563,419,0.6969,0.65431,0.0234677823492053,-0.0741112770346568
"612",467008,"Pedro Strop",2015,1058,0.16919,0.11519,0.0484628744977348,287,0.29617,0.24542,0.0281492096382355,450,0.59333,0.63114,-0.0378312917091682,0.114443375845138
"613",467008,"Pedro Strop",2016,729,0.16187,0.12391,0.0337077307883147,194,0.23711,0.26917,-0.0262223972873023,325,0.58462,0.64823,-0.0438999205700984,0.0513852540711109
"614",467008,"Pedro Strop",2017,1016,0.15748,0.11539,0.0375868955699929,264,0.21591,0.29395,-0.0455256875443446,490,0.6449,0.64149,-0.00533410923367613,-0.00260468274067563
"615",467008,"Pedro Strop",2018,869,0.16226,0.09877,0.0515927752114948,197,0.33503,0.30608,0.0252832825296424,390,0.66923,0.63339,0.0130529966505153,0.063823061090622
"616",467008,"Pedro Strop",2019,725,0.13793,0.12208,0.014204504658995,181,0.29834,0.33677,-0.00681893917196367,304,0.67105,0.66834,-0.00452996511715311,0.0119155306041844
"617",467094,"Felix Doubront",2015,1268,0.097,0.09319,0.00269205377200967,457,0.2407,0.23363,-0.0130686904090558,671,0.63487,0.65449,-0.0196981012116193,0.00932146457457315
"618",467100,"Ivan Nova",2015,1469,0.07828,0.09385,-0.0047911237289338,548,0.40328,0.2666,0.112054264852406,644,0.6118,0.62637,-0.00522456836852399,0.112487709491996
"619",467100,"Ivan Nova",2016,2308,0.09402,0.09276,-0.00174927658733268,804,0.38433,0.27079,0.09081240688789,1068,0.65356,0.62186,0.0250514823147192,0.0640116479858381
"620",467100,"Ivan Nova",2017,2479,0.0835,0.09784,-0.0194878338704667,750,0.35333,0.29391,0.0578378038454295,1271,0.67506,0.6438,0.0160438625038987,0.0223061074710641
"621",467100,"Ivan Nova",2018,2509,0.08768,0.09738,-0.0143981252420102,837,0.33214,0.29969,0.0390201398787368,1177,0.69584,0.66591,0.0180090444918594,0.00661297014486719
"622",467100,"Ivan Nova",2019,3000,0.08233,0.0977,-0.0180338292126697,1026,0.32943,0.30002,0.0426623492816535,1413,0.68153,0.66208,0.0110537584433489,0.0135747616256349
"623",467785,"Radhames Liz",2015,388,0.10567,0.09552,0.00120392630321708,148,0.26351,0.23759,0.0109941307743909,172,0.68605,0.65412,0.00585447838454228,0.00634357869306572
"624",468396,"Alexi Ogando",2015,1119,0.11349,0.10173,0.012233668262325,265,0.29434,0.26513,0.00594551777458044,546,0.67766,0.64868,0.0165359682560949,0.00164321778081051
"625",468396,"Alexi Ogando",2016,617,0.09238,0.09077,0.00570136011512662,133,0.26316,0.23817,0.00990016103269716,323,0.66563,0.65052,0.012102944038491,0.00349857710933277
"626",468504,"Jhoulys Chacin",2015,426,0.0892,0.09759,-0.00661933888655963,118,0.19492,0.25004,-0.0293231708190737,212,0.58019,0.63478,-0.0267261658458772,-0.00921634385975609
"627",468504,"Jhoulys Chacin",2016,2325,0.08473,0.09936,-0.0092137037398656,580,0.22759,0.27091,-0.0378139137983378,1112,0.61331,0.63095,-0.0107799072420816,-0.0362477102961218
"628",468504,"Jhoulys Chacin",2017,2861,0.08074,0.1016,-0.0220356610478668,809,0.20766,0.26903,-0.0403356184778803,1421,0.60873,0.63263,-0.0350103478156468,-0.0273609317101003
"629",468504,"Jhoulys Chacin",2018,3006,0.0845,0.10881,-0.0251791586104101,840,0.19167,0.27406,-0.0571691570817493,1525,0.61443,0.63122,-0.0263135021102435,-0.0560348135819159
"630",468504,"Jhoulys Chacin",2019,1863,0.0789,0.11207,-0.0342183034097207,585,0.1812,0.27527,-0.0556295658260855,858,0.6352,0.64507,-0.0204422421210702,-0.069405627114736
"631",469134,"Esmil Rogers",2015,578,0.10554,0.10291,0.00757825971475471,189,0.27513,0.25534,-0.00277490310544357,282,0.69504,0.6612,0.0264870246182073,-0.0216836680088961
"632",471822,"Jumbo Diaz",2015,1022,0.14481,0.1004,0.035037856854938,319,0.31348,0.29653,0.00172666153133779,504,0.72619,0.67327,0.0251896496299237,0.0115748687563521
"633",471822,"Jumbo Diaz",2016,767,0.1043,0.10386,-0.000999328568516719,214,0.23832,0.27646,-0.0263935478622785,385,0.71688,0.68432,0.0209824220515219,-0.0483752984823172
"634",471822,"Jumbo Diaz",2017,539,0.1039,0.124,-0.0119716169760482,132,0.30303,0.33283,-0.0123123623849212,281,0.64413,0.63114,0.00293051745182395,-0.0272144968127934
"635",471911,"Carlos Carrasco",2015,2775,0.13946,0.11396,0.0297292656686265,899,0.35373,0.30645,0.0305660913466999,1295,0.6749,0.65889,0.0130488159654486,0.0472465410498779
"636",471911,"Carlos Carrasco",2016,2244,0.1221,0.10695,0.0194816621040657,774,0.31395,0.29607,0.00993036198615798,1049,0.66921,0.66334,0.0042112346944324,0.0252007893957913
"637",471911,"Carlos Carrasco",2017,2982,0.1328,0.11566,0.0153583890138309,840,0.27024,0.32256,-0.0358667352949224,1471,0.68049,0.66045,0.00612403824040589,-0.0266323845214974
"638",471911,"Carlos Carrasco",2018,2855,0.15552,0.12155,0.0291147044252576,779,0.32092,0.32707,0.00468319632015623,1326,0.6727,0.66486,-0.000816355522772172,0.034614256268186
"639",471911,"Carlos Carrasco",2019,1274,0.14914,0.12266,0.0177912970693072,241,0.31535,0.31761,0.0124449051452065,625,0.6944,0.66557,0.01452910620344,0.0157070960110738
"640",472551,"Fernando Abad",2015,833,0.10564,0.0879,0.0137441731038912,318,0.2673,0.27168,-0.012722928894658,436,0.69495,0.67964,0.005044062255233,-0.00402281804599985
"641",472551,"Fernando Abad",2016,784,0.07653,0.09165,-0.0139901926349292,244,0.22951,0.27117,-0.0368428710151779,413,0.56416,0.62438,-0.0422769239204127,-0.00855613972969438
"642",472551,"Fernando Abad",2017,769,0.07022,0.08862,-0.018289042280889,340,0.27059,0.24904,0.020040846446438,338,0.59763,0.62676,-0.0327074937983236,0.0344592979638727
"643",472551,"Fernando Abad",2019,171,0.10526,0.09202,0.00590264770165783,65,0.21538,0.25142,-0.00248340661478566,85,0.57647,0.59788,-0.00604599910513493,0.0094652401920071
"644",472610,"Luis Garcia",2015,1153,0.11882,0.10542,0.0129247572346006,297,0.22222,0.2389,-0.0298444026138413,528,0.63447,0.62944,0.000689236611106565,-0.0176088819903472
"645",472610,"Luis Garcia",2016,292,0.11301,0.10589,0.00823225764283485,94,0.20213,0.25742,-0.0215058495377683,132,0.64394,0.65466,0.00131063603956047,-0.0145842279344939
"646",472610,"Luis Garcia",2017,996,0.11948,0.09729,0.0224313441861843,316,0.27848,0.27067,0.0144949149262161,504,0.67659,0.63365,0.0225447169484004,0.0143815421640001
"647",472610,"Luis Garcia",2018,762,0.14304,0.10413,0.0290599023926054,252,0.27381,0.26594,0.0151964830766802,349,0.66476,0.63382,0.00440093018638706,0.0398554552828986
"648",472610,"Luis Garcia",2019,1046,0.12333,0.11113,0.00934596827784003,313,0.31629,0.30918,0.0279395217555175,452,0.63496,0.64466,-0.00917630205056619,0.0464617920839237
"649",473879,"Sam Dyson",2015,1106,0.12297,0.09075,0.0263653051317917,346,0.36416,0.30458,0.0328232103616521,530,0.67925,0.63943,0.0230522051409031,0.0361363103525408
"650",473879,"Sam Dyson",2016,990,0.08283,0.09151,-0.00646272192970134,308,0.35065,0.32147,0.0148402325640398,500,0.664,0.64685,0.00268429570552868,0.00569321492880976
"651",473879,"Sam Dyson",2017,936,0.0812,0.08259,-0.00321239918710204,289,0.29758,0.28042,0.0228250825028676,471,0.66879,0.65321,-0.00149420864484119,0.0211068919606068
"652",473879,"Sam Dyson",2018,987,0.10841,0.08286,0.0200053727629713,291,0.29897,0.29984,0.0120036837914283,499,0.69539,0.63312,0.0378263617514636,-0.00581730519706403
"653",473879,"Sam Dyson",2019,847,0.08619,0.08394,-0.00119966860751182,237,0.29536,0.30475,0.00368936261072902,433,0.68822,0.65201,0.0152387471077645,-0.0127490531045473
"654",474029,"Zach Putnam",2015,844,0.17062,0.13088,0.0346555929546249,338,0.39941,0.35341,0.0218300602503302,311,0.66238,0.67023,-0.00905311579228054,0.0655387689972357
"655",474029,"Zach Putnam",2016,449,0.17595,0.13949,0.0252726968988616,184,0.3913,0.35436,0.0127217008135236,188,0.69149,0.68067,0.00159154548857843,0.0364028522238068
"656",474284,"Cory Rasmus",2015,377,0.13528,0.12154,0.00848201133236194,126,0.25397,0.26031,-0.0046422135798921,170,0.64118,0.67352,-0.0216534717737074,0.0254932695261773
"657",474284,"Cory Rasmus",2016,464,0.09698,0.11466,-0.0148723200530151,158,0.23418,0.26697,-0.024515753711881,212,0.66981,0.6667,0.00425226584803659,-0.0436403396129327
"658",474463,"Brett Anderson",2015,2714,0.07001,0.09498,-0.0247496300338295,1004,0.28685,0.26113,0.00279818188682357,1347,0.60653,0.60619,-0.00859846213423332,-0.0133529860127726
"659",474463,"Brett Anderson",2016,209,0.05263,0.09014,-0.0184234092862095,79,0.22785,0.22545,-0.00778294776863365,102,0.60784,0.57484,0.0119457602045191,-0.0381521172593623
"660",474463,"Brett Anderson",2017,897,0.08807,0.10843,-0.0209720721612926,278,0.26259,0.26813,-0.00917112090998213,425,0.64706,0.64,-0.00177218751195938,-0.0283710055593153
"661",474463,"Brett Anderson",2018,1201,0.07577,0.11255,-0.0330410212494712,430,0.28372,0.28506,-0.00421333776473875,582,0.66151,0.63071,0.0189366484844092,-0.0561910074986191
"662",474463,"Brett Anderson",2019,2644,0.07678,0.09687,-0.0179752005039533,915,0.23497,0.27123,-0.00979229056234471,1363,0.65664,0.63827,0.0149095880817278,-0.0426770791480258
"663",474521,"Shawn Tolleson",2015,1169,0.10265,0.09975,0.00321815804724748,360,0.31111,0.2925,0.00690914606472077,598,0.59699,0.65943,-0.0531470808062613,0.0632743849182295
"664",474521,"Shawn Tolleson",2016,657,0.08828,0.10214,-0.00847639645760867,173,0.23699,0.29273,-0.0252325875564053,342,0.66959,0.66663,0.00234115708731389,-0.0360501411013278
"665",474668,"Eric Surkamp",2016,735,0.06667,0.08896,-0.00837983002139289,268,0.17537,0.23594,-0.0454994734015077,387,0.65633,0.6777,-0.00992655426684352,-0.0439527491560571
"666",474699,"Vance Worley",2015,1143,0.06037,0.0987,-0.0385290795314147,415,0.27952,0.23751,0.014678429442214,538,0.671,0.64393,-0.000791147187370883,-0.0230595029018299
"667",474699,"Vance Worley",2016,1300,0.04846,0.0888,-0.0301625956465411,461,0.29935,0.24213,0.0451859184164874,653,0.62021,0.64075,-0.0108124998981563,0.0258358226681027
"668",474699,"Vance Worley",2017,1237,0.0574,0.07846,-0.0205086116140958,381,0.30971,0.262,0.0443027393062106,632,0.63924,0.6537,-0.0143316586094645,0.0381257863015792
"669",475054,"Chaz Roe",2015,701,0.097,0.09301,0.0034479210451176,205,0.25854,0.26042,-0.00492628722755589,355,0.59718,0.6484,-0.0399525942457518,0.0384742280633135
"670",475054,"Chaz Roe",2016,474,0.1308,0.11215,0.0153822827757143,108,0.22222,0.23184,-0.00273493434942937,235,0.55319,0.61361,-0.0344526954512149,0.0471000438774999
"671",475054,"Chaz Roe",2018,771,0.10765,0.10138,0.00717548700328523,208,0.23077,0.24787,-0.0159849293096474,390,0.58205,0.63601,-0.0527760209221049,0.0439665786157428
"672",475054,"Chaz Roe",2019,925,0.0973,0.10733,-0.0110770185817538,247,0.18219,0.24136,-0.0383833450856886,444,0.5045,0.61732,-0.0837399757137876,0.0342796120463452
"673",475115,"Tyson Ross",2015,3216,0.12313,0.11135,0.0100496738170856,744,0.21371,0.2649,-0.0532038336601557,1442,0.60333,0.63111,-0.0328693892057634,-0.0102847706373066
"674",475115,"Tyson Ross",2017,917,0.06216,0.09331,-0.0266629929931346,286,0.26923,0.24557,0.0231471529578357,383,0.62141,0.61613,-0.00687572816163066,0.00335988812633172
"675",475115,"Tyson Ross",2018,2495,0.08657,0.10858,-0.0207033768307366,625,0.2336,0.28261,-0.0194925044837581,1145,0.60961,0.63437,-0.0314233903996804,-0.0087724909148143
"676",475115,"Tyson Ross",2019,594,0.07071,0.09817,-0.0279646483648573,134,0.22388,0.27901,-0.0291255336729139,281,0.59786,0.63852,-0.0372386123634323,-0.0198515696743389
"677",475243,"Travis Wood",2015,1662,0.09747,0.0835,0.009346058512087,696,0.25575,0.2532,-0.0101076479149818,788,0.69289,0.68179,-0.00441513845696477,0.00365354905406998
"678",475243,"Travis Wood",2016,1015,0.06798,0.0759,-0.0048378384164645,442,0.30317,0.2687,0.0345905798646386,494,0.7166,0.6777,0.0244630359696758,0.00528970547849829
"679",475243,"Travis Wood",2017,1592,0.0603,0.09195,-0.0308948459370711,584,0.28082,0.28422,0.00188703126723281,821,0.69062,0.67137,0.0153482874706157,-0.044356102140454
"680",475416,"Justin Masterson",2015,1010,0.06931,0.07787,-0.00934897140647727,322,0.26398,0.24675,0.00214299492734835,455,0.62857,0.62548,-0.00922811731834133,0.00202214083921241
"681",475479,"David Phelps",2015,1856,0.04526,0.10217,-0.0508565035323633,435,0.29425,0.32692,-0.0378713571900634,1000,0.579,0.64993,-0.0625668823804088,-0.0261609783420179
"682",475479,"David Phelps",2016,1497,0.0982,0.09369,0.0048815978938624,418,0.23923,0.32457,-0.0721343396240678,780,0.61923,0.6739,-0.0524414279354578,-0.0148113137947476
"683",475479,"David Phelps",2017,971,0.09269,0.08925,0.00237209658172428,283,0.25442,0.318,-0.0343802505515396,485,0.61443,0.66456,-0.0483823947919031,0.0163742408220878
"684",475479,"David Phelps",2019,641,0.07956,0.10138,-0.0163129666375991,163,0.26994,0.33301,-0.0236405688002719,291,0.61168,0.63896,-0.021267164411871,-0.0186863710260001
"685",475857,"Ryan Cook",2015,209,0.06699,0.0776,-0.00498670034201088,85,0.25882,0.2215,0.0151155580708556,100,0.63,0.6602,-0.0098537475191841,0.0199826052480289
"686",475857,"Ryan Cook",2018,312,0.09936,0.09926,0.0025407462562474,106,0.32075,0.30924,0.0132752436751535,151,0.64238,0.66993,-0.0109978150535895,0.0268138049849904
"687",476123,"Justin Marks",2016,173,0.08671,0.1099,-0.00970604552955412,72,0.23611,0.24282,-0.00530169911164947,82,0.52439,0.64001,-0.0327277792180963,0.0177200345768927
"688",476451,"Jeremy Hellickson",2015,2478,0.10331,0.11179,-0.0115257396807319,862,0.35035,0.309,0.0177763186508763,1103,0.65911,0.65349,-0.0027453060111867,0.00899588498133109
"689",476451,"Jeremy Hellickson",2016,2891,0.10758,0.115,-0.00533454402280448,1067,0.35614,0.31389,0.0290197452729547,1259,0.66084,0.64821,0.0172642982198125,0.00642090303033769
"690",476451,"Jeremy Hellickson",2017,2599,0.08272,0.11109,-0.0241688996849427,820,0.36585,0.3565,0.0212528031430469,1224,0.68709,0.65694,0.0231676130886888,-0.0260837096305846
"691",476451,"Jeremy Hellickson",2018,1374,0.08443,0.11928,-0.0371543821112695,386,0.32383,0.35551,-0.0149354176045914,710,0.64366,0.66015,-0.0173790167393949,-0.034710782976466
"692",476451,"Jeremy Hellickson",2019,611,0.06056,0.10472,-0.0390336450435757,231,0.29004,0.34722,-0.0287269826219111,282,0.5922,0.6314,-0.0262136746464422,-0.0415469530190445
"693",476454,"Dellin Betances",2015,1368,0.15205,0.1107,0.0409272728954543,410,0.21951,0.28114,-0.0653075646568754,639,0.55712,0.63797,-0.065590791178229,0.0412104994168079
"694",476454,"Dellin Betances",2016,1246,0.15409,0.11331,0.0366226483724351,361,0.21607,0.28255,-0.0528159148966102,586,0.54608,0.63045,-0.0665002006875341,0.0503069341633591
"695",476454,"Dellin Betances",2017,1099,0.12557,0.10013,0.0216789783132596,356,0.16011,0.22799,-0.0505492286212661,517,0.48549,0.63995,-0.125766325009118,0.0968960747011111
"696",476454,"Dellin Betances",2018,1134,0.14462,0.0995,0.0380930997636429,350,0.26571,0.25804,-0.00131352736624555,569,0.55536,0.65013,-0.0869577078214285,0.123737280218826
"697",476570,"Vin Mazzaro",2015,200,0.08,0.09008,-0.00799135775108903,84,0.33333,0.20483,0.0473354814092153,76,0.75,0.65188,0.0206784255083454,0.0186656981497809
"698",476589,"Adam Warren",2015,2158,0.0848,0.11437,-0.0254716779839999,740,0.3027,0.29165,-0.0113342761515489,978,0.63395,0.63678,-0.00253359358549021,-0.0342723605500585
"699",476589,"Adam Warren",2016,1184,0.10135,0.1229,-0.0178644334104291,326,0.29141,0.3123,-0.0137525743273565,546,0.71429,0.66251,0.0405308804107795,-0.0721478881485652
"700",476589,"Adam Warren",2017,938,0.09595,0.12695,-0.0254209463822141,267,0.2809,0.33057,-0.0370737731079794,397,0.69521,0.64652,0.0300771752283534,-0.0925718947185469
"701",476589,"Adam Warren",2018,988,0.10324,0.12298,-0.0135807413677623,315,0.28571,0.30572,0.00319875337970405,395,0.67595,0.63769,0.0198355509297271,-0.0302175389177853
"702",476589,"Adam Warren",2019,555,0.1009,0.13871,-0.0236295461195164,180,0.23333,0.31385,-0.0307991057439134,198,0.67677,0.64621,0.0114083983167828,-0.0658370501802126
"703",476594,"Robert Stock",2018,609,0.10016,0.0958,0.000667843164675991,164,0.20122,0.25874,-0.0203076259688237,315,0.62222,0.64444,-0.0236844606841674,0.00404467788001976
"704",476594,"Robert Stock",2019,229,0.10917,0.10694,0.00359757082022403,79,0.18987,0.22685,-0.00986605018311527,97,0.5567,0.64193,-0.0292293075717842,0.022960828208893
"705",477003,"Jonathon Niese",2015,2663,0.05858,0.10005,-0.0412045863430653,947,0.25449,0.27853,-0.0436079057261975,1367,0.62546,0.64049,-0.0205636913718816,-0.0642488006973813
"706",477003,"Jonathon Niese",2016,2011,0.0721,0.0869,-0.0156418835939981,741,0.27935,0.25023,0.013989708928321,962,0.64969,0.6385,0.0073100909380344,-0.00896226560371153
"707",477132,"Clayton Kershaw",2015,3354,0.15891,0.11322,0.041266850379812,1310,0.33588,0.29319,0.0143128962083317,1759,0.67482,0.64515,0.0171530831762112,0.0384266634119325
"708",477132,"Clayton Kershaw",2016,2037,0.15415,0.11687,0.0368716710478928,758,0.35356,0.31237,0.022659886494068,1101,0.66303,0.65533,0.00828370750819926,0.0512478500337616
"709",477132,"Clayton Kershaw",2017,2405,0.13971,0.12073,0.010933995906536,852,0.36033,0.30871,0.0425587201208936,1239,0.68765,0.63355,0.0331327224967952,0.0203599935306344
"710",477132,"Clayton Kershaw",2018,2360,0.10975,0.12232,-0.0164375034998794,765,0.32418,0.30329,0.0242964759582077,1235,0.71579,0.62401,0.0699318046607806,-0.0620728322024523
"711",477132,"Clayton Kershaw",2019,2462,0.13282,0.12458,0.000890520444806749,996,0.36345,0.31848,0.0501871987758778,1201,0.68193,0.63539,0.0299326661328377,0.0211450530878469
"712",477569,"Fernando Salas",2015,1035,0.1285,0.11518,0.0144628293863991,361,0.32687,0.32372,-0.0140522904182222,525,0.70476,0.66412,0.0295860171703278,-0.0291754782021509
"713",477569,"Fernando Salas",2016,1211,0.10983,0.11762,-0.00611372449281069,410,0.36585,0.3546,0.0013663027337108,607,0.69687,0.67665,0.0162979865345538,-0.0210454082936537
"714",477569,"Fernando Salas",2017,1035,0.1314,0.11212,0.0135380115547595,387,0.37984,0.34402,0.0263578512326163,516,0.70543,0.67027,0.0153819992410622,0.0245138635463136
"715",477569,"Fernando Salas",2018,663,0.09502,0.11327,-0.0171545999153517,226,0.27876,0.35201,-0.0288540610978627,346,0.65896,0.66423,-0.00793100147584587,-0.0380776595373685
"716",487675,"Edward Paredes",2017,147,0.18367,0.11026,0.032035980738714,52,0.28846,0.25537,0.0137219138263037,83,0.6988,0.67029,0.00408137249055741,0.0416765220744602
"717",487675,"Edward Paredes",2018,127,0.11811,0.11001,-0.000335299588173426,60,0.25,0.22494,0.0150510782105305,59,0.55932,0.63401,-0.0232230510495479,0.0379388296719049
"718",488674,"Burke Badenhop",2015,1048,0.06489,0.09702,-0.0289185341378895,334,0.27844,0.25248,0.0161862656010022,508,0.61024,0.64576,-0.0353471471763013,0.022614878639414
"719",488748,"Ryan Buchter",2016,1115,0.09327,0.08308,0.00947665816094691,485,0.24742,0.26817,-0.0263830264928261,534,0.6573,0.67394,-0.0207069604843988,0.00380059215251968
"720",488748,"Ryan Buchter",2017,1097,0.10483,0.08822,0.0137917389329994,550,0.3,0.29667,0.0134593500128154,523,0.71702,0.70161,0.0017665440132363,0.0254845449325785
"721",488748,"Ryan Buchter",2018,678,0.11209,0.09246,0.0157351021412045,335,0.2806,0.29498,0.00164560220931109,327,0.69725,0.69353,0.00175496220335944,0.0156257421471562
"722",488748,"Ryan Buchter",2019,783,0.1175,0.09841,0.0173583585832648,372,0.24194,0.28513,-0.0122949694654216,382,0.70157,0.67126,0.01955566625301,-0.0144922771351668
"723",488768,"Andrew Cashner",2015,3074,0.08328,0.10517,-0.0217075559295511,948,0.34494,0.31421,0.0166996823829093,1488,0.63441,0.66147,-0.0332204962615991,0.0282126227149573
"724",488768,"Andrew Cashner",2016,2370,0.07342,0.10121,-0.0245101669709062,764,0.26309,0.27353,-0.015287536178564,1082,0.62939,0.65766,-0.0320509419322589,-0.00774676121721131
