"","pitcher","player_name","Pitches","Whiff","xWhiff","In_Whiff","OOZ.Pitches","OOZ.Swing","OOZ.xSwing","OOZ","IZ.Pitches","IZ.Swing","IZ.xSwing","IZ","Score"
"1",112526,"Bartolo Colon",9975,0.05704,0.08848,-0.0308835562432079,3293,0.35378,0.3006,0.0549373577932849,5183,0.62686,0.66005,-0.0380214814456248,0.0620752829957018
"2",115629,"LaTroy Hawkins",556,0.08094,0.09129,-0.00833239065192986,166,0.31928,0.27072,0.0227302801127434,304,0.70395,0.6622,0.0143097995456349,0.0000880899151786269
"3",150116,"Randy Wolf",624,0.07212,0.09396,-0.0173933275961103,285,0.2807,0.2651,0.00847326515205883,283,0.68198,0.62017,0.0340577800716847,-0.0429778425157362
"4",150302,"Jason Marquis",783,0.09451,0.09586,-0.00151950071069733,255,0.2902,0.28502,0.00898487325331256,339,0.66077,0.63312,0.00568667042214275,0.00177870212047248
"5",150359,"A.J. Burnett",2499,0.08844,0.10923,-0.0201689831032059,532,0.2218,0.29744,-0.0552104045425078,1205,0.63154,0.64665,-0.0257544529999762,-0.0496249346457375
"6",217096,"Barry Zito",150,0.08,0.09701,-0.00260827243442394,70,0.24286,0.25546,-0.00903488454423706,59,0.52542,0.59819,-0.0162186170638537,0.00457546008519273
"7",218596,"Tim Hudson",1851,0.08374,0.08272,0.000729552569187866,481,0.23701,0.2733,-0.0309006852324033,916,0.66157,0.64071,0.00986803005621892,-0.0400391627194343
"8",276351,"Jason Grilli",2461,0.13165,0.11672,0.0146730671887196,828,0.29952,0.27344,0.0224932444504286,1195,0.67197,0.6796,-0.0175535761933803,0.0547198878325285
"9",276514,"Kevin Gregg",213,0.08451,0.09343,-0.0030037551741005,84,0.39286,0.35626,0.0183338681461947,89,0.7191,0.68141,0.00760736698340744,0.00772274598868675
"10",276520,"Bronson Arroyo",1147,0.07672,0.09137,-0.0203741383825903,360,0.27778,0.26109,0.0135135783488267,581,0.70052,0.61188,0.0550675275579305,-0.0619280875916942
"11",276542,"Joaquin Benoit",2740,0.14818,0.11986,0.027631050694449,1100,0.37091,0.30964,0.0559399314588789,1184,0.7348,0.68687,0.0284028686738223,0.0551681134795057
"12",279571,"Matt Belisle",2772,0.10029,0.11145,-0.0111441035054798,769,0.31469,0.31878,-0.00397319928966953,1377,0.69426,0.64592,0.0284736628125227,-0.043590965607672
"13",279824,"Mark Buehrle",2829,0.05196,0.09616,-0.041014841718136,1077,0.27669,0.2789,-0.00744807557761387,1381,0.66763,0.64572,0.00826583506685015,-0.0567287523626
"14",282332,"CC Sabathia",11937,0.09961,0.10693,-0.00573680085317169,4581,0.2936,0.28706,0.00321250857669672,5667,0.64302,0.64433,-0.0118849121623523,0.0093606198858773
"15",285064,"Ryan Vogelsong",3613,0.06338,0.09997,-0.0397814118772751,1229,0.29373,0.28949,0.00178607135316041,1607,0.6285,0.63543,-0.0203625711686998,-0.0176327693554149
"16",285079,"R.A. Dickey",8710,0.09483,0.1072,-0.00840936836608727,2514,0.28401,0.21771,0.0654386742257402,4623,0.6658,0.57707,0.0785704881509931,-0.0215411822913402
"17",329092,"Randy Choate",406,0.10837,0.08408,0.0217789921356528,155,0.32903,0.24065,0.0537421372934878,180,0.62778,0.61418,0.0022983899228665,0.0732227395062741
"18",346793,"Jeremy Affeldt",562,0.05872,0.08047,-0.0164895639145097,212,0.17925,0.21365,-0.0242915845601008,280,0.62857,0.61885,-0.00605175201737257,-0.0347293964572379
"19",346798,"Kyle Lohse",2728,0.08798,0.10865,-0.0168999404790525,846,0.28014,0.29193,-0.00139575775268719,1220,0.64754,0.63219,0.00342910663589797,-0.0217248048676377
"20",346847,"Joe Beimel",698,0.07163,0.09081,-0.012662786588486,265,0.23019,0.26951,-0.0205996552747525,313,0.71565,0.63455,0.0440741007998167,-0.0773365426630552
"21",407793,"John Lackey",8576,0.10378,0.08491,0.0170051787085918,2213,0.28242,0.29661,-0.00848665582535985,4373,0.66613,0.6395,0.0153316578357587,-0.00681313495252675
"22",407819,"Matt Thornton",873,0.07904,0.08062,0.00273915899906572,334,0.24551,0.24292,0.000488916242469432,438,0.71918,0.64273,0.0511614163747309,-0.0479333411331957
"23",407822,"Jorge De La Rosa",6645,0.11603,0.10641,0.00818976268661555,2829,0.28491,0.25093,0.0269960441872282,3038,0.67907,0.66852,0.000432791884720145,0.0347530149891236
"24",407845,"Fernando Rodney",5242,0.11541,0.09962,0.017446324632029,1913,0.34449,0.29343,0.0529085835093036,2427,0.60486,0.68333,-0.0825836978239366,0.152938605965269
"25",407890,"Colby Lewis",4911,0.08226,0.10673,-0.0184903514912837,1380,0.24783,0.26607,-0.00411811603216964,2429,0.64471,0.63758,-0.00122186576806214,-0.0213866017553912
"26",407908,"Joel Peralta",983,0.10071,0.10708,-0.00475317818744033,292,0.33904,0.31623,0.0236554903704899,500,0.706,0.67029,0.0108887127404276,0.00801359944262197
"27",408061,"Francisco Rodriguez",2180,0.12202,0.1174,0.00580332423414592,534,0.38015,0.34277,0.0363222858216658,1058,0.63516,0.66651,-0.0376047516944708,0.0797303617502826
"28",408241,"Jake Peavy",3751,0.09358,0.09405,-0.000847955913664587,1104,0.26721,0.2889,-0.0189801292532279,1870,0.67968,0.66508,0.00807238375213389,-0.0279004689190264
"29",421685,"Aaron Harang",2843,0.07246,0.10255,-0.0272286561416471,848,0.30778,0.29364,0.0158964728177346,1395,0.681,0.65027,0.0240781504963123,-0.0354103338202248
"30",424144,"Oliver Perez",3170,0.11672,0.09764,0.0197663037559739,1303,0.29163,0.26864,0.0316017633764748,1669,0.60815,0.66817,-0.0623616488271197,0.113729715959568
"31",425386,"Jeremy Guthrie",2479,0.06212,0.10558,-0.0341286259343531,757,0.31836,0.31069,0.0151998169547603,1256,0.65127,0.65342,-0.00560149230532645,-0.0133273166742664
"32",425426,"Chien-Ming Wang",831,0.05295,0.08557,-0.0251846724467999,263,0.25475,0.27289,-0.013520643224837,449,0.71715,0.65107,0.0371245633743158,-0.0758298790459527
"33",425492,"Ryan Madson",3584,0.12974,0.10177,0.0286991129549875,1218,0.38752,0.32512,0.0580653668931846,1808,0.67146,0.66288,-0.0057134537217716,0.0924779335699437
"34",425532,"Jerome Williams",2249,0.08804,0.08916,-0.00115343092490053,738,0.34553,0.31001,0.0297203182396135,1012,0.67885,0.63444,0.0312145212867599,-0.00264763397204699
"35",425626,"Chris Capuano",1182,0.11337,0.11521,-0.00193983952970733,521,0.25912,0.28093,-0.0203731416674795,542,0.63284,0.63994,-0.0131035730540231,-0.00920940814316367
"36",425657,"Javier Lopez",986,0.07505,0.08931,-0.0114967499194508,358,0.19274,0.24776,-0.028564902458347,430,0.66279,0.59226,0.0351072509684375,-0.0751689033462354
"37",425786,"Scott Atchison",338,0.07396,0.10977,-0.0215673661765514,81,0.30864,0.22497,0.0282545943851363,171,0.66667,0.63917,0.00234755214972215,0.00433967605886275
"38",425794,"Adam Wainwright",9062,0.07945,0.09875,-0.0214209530333654,2623,0.21311,0.29156,-0.0635106618712998,4339,0.61627,0.64123,-0.0350665295341921,-0.049865085370473
"39",425835,"Chin-hui Tsao",168,0.08333,0.10499,-0.0126796368921127,69,0.26087,0.23971,0.00916248437653479,70,0.72857,0.63057,0.0263698387216446,-0.0298869912372225
"40",425840,"Neal Cotts",1072,0.09795,0.09619,0.00471920531231218,497,0.27364,0.23996,0.0236899163545131,528,0.68371,0.60707,0.0441034474967586,-0.0156943258299333
"41",425844,"Zack Greinke",15144,0.11252,0.12445,-0.013118039091145,4849,0.30872,0.32725,-0.00910778328383446,6735,0.6438,0.64168,-0.00717742851042654,-0.0150483938645529
"42",425856,"Gavin Floyd",693,0.12698,0.09507,0.0283432347323486,224,0.33036,0.269,0.0396710361433153,310,0.66774,0.63015,0.0138550253544108,0.0541592455212531
"43",429400,"Adam Loewen",519,0.1079,0.09543,0.0150879839169505,261,0.23372,0.23423,0.00317556896181694,235,0.6,0.63399,-0.0174277875829403,0.0356913404617078
"44",429717,"Dan Haren",2897,0.06179,0.08492,-0.0218823929937701,722,0.27008,0.28667,-0.011795365235473,1394,0.62769,0.62763,-0.0114048483735826,-0.0222729098556604
"45",429719,"Edwin Jackson",6374,0.09696,0.10351,-0.00660338925463947,2091,0.23625,0.27056,-0.0245769508466624,3000,0.68833,0.6405,0.0344848789264822,-0.065665219027784
"46",429722,"Ervin Santana",8319,0.09556,0.11723,-0.0192943676673936,2302,0.2841,0.29494,-0.0137179033872407,3850,0.67584,0.63497,0.0250649225970926,-0.0580771936517269
"47",429780,"Chris Narveson",582,0.09794,0.0995,-0.000978716191619951,213,0.22066,0.24034,-0.0148205325562466,286,0.61538,0.66345,-0.0290987225440681,0.0132994737962015
"48",429781,"Kevin Correia",421,0.06176,0.10031,-0.0230021837728169,187,0.28342,0.26488,0.0157882084998521,176,0.69318,0.60619,0.0408285433018778,-0.0480425185748426
"49",429783,"Rafael Betancourt",699,0.11874,0.09961,0.0173703341932448,259,0.30116,0.31017,-0.00249865204906765,351,0.75214,0.67342,0.0400429618100746,-0.0251712796658974
"50",430580,"Alfredo Simon",4171,0.07816,0.09365,-0.0117647593197124,1212,0.32426,0.26619,0.0610625488616018,2018,0.65758,0.65136,-0.00187129644778042,0.0511690859896698
"51",430589,"Chad Qualls",1519,0.10862,0.10747,0.00137443026658345,325,0.35077,0.27623,0.0585894554346174,754,0.66313,0.63459,0.0163701297914256,0.0435937559097753
"52",430599,"Joe Blanton",3195,0.13396,0.12654,0.00817648806513712,834,0.29616,0.28732,0.0130275669232623,1490,0.67047,0.64657,0.00842282625249918,0.0127812287359002
"53",430613,"Ronald Belisario",152,0.07895,0.08502,-0.00156034234895911,62,0.40323,0.32439,0.0330546323172343,71,0.6338,0.69594,-0.0210150217602372,0.0525093117285124
"54",430630,"Jason Frasor",543,0.08287,0.1065,-0.0174931477669093,186,0.27419,0.26906,0.00258160003923595,262,0.66031,0.67012,-0.0106201575555202,-0.00429139017215312
"55",430641,"Blaine Boyer",3107,0.0766,0.09893,-0.0193470937804206,901,0.30411,0.27871,0.0214739712090766,1622,0.69605,0.63384,0.0428453753932103,-0.0407184979645543
"56",430661,"Dustin McGowan",2726,0.12326,0.10608,0.0150840078247381,879,0.32992,0.26599,0.0561299273649719,1182,0.69205,0.63491,0.0394788253073429,0.0317351098823672
"57",430911,"David Aardsma",492,0.14837,0.09082,0.0354595658780553,174,0.25862,0.21419,0.0139618112935164,255,0.72941,0.66473,0.0195467269962522,0.0298746501753195
"58",430912,"Matt Cain",4597,0.07092,0.10879,-0.038519689951057,1489,0.26595,0.28203,-0.0128460020161147,2249,0.63984,0.64758,-0.0140056175640291,-0.0373600744031426
"59",430935,"Cole Hamels",14123,0.11988,0.10407,0.0158746718321883,5363,0.27224,0.27405,-0.00392131931766274,6688,0.67658,0.65913,0.00331879584448664,0.00863455667003895
"60",431148,"Scott Kazmir",5323,0.09957,0.09096,0.00944778729063038,2037,0.27246,0.25731,0.0104697825309856,2578,0.65322,0.65396,-0.00720471423850909,0.0271222840601251
"61",431162,"Tim Stauffer",385,0.05195,0.09735,-0.026883477098435,146,0.27397,0.28348,-0.00736734518609935,174,0.59195,0.6461,-0.0279990211794948,-0.00625180110503952
"62",432934,"Chris Young",4200,0.10381,0.11641,-0.0063252199086109,1423,0.21996,0.25128,-0.0224390880983615,1941,0.65791,0.63448,0.0141690523264099,-0.0429333603333824
"63",433579,"John Danks",3276,0.08883,0.10718,-0.012314306909849,1122,0.23529,0.27642,-0.0398835554332239,1657,0.66325,0.65374,-0.00105962832631542,-0.0511382340167574
"64",433584,"Roberto Hernandez",1445,0.06644,0.10716,-0.0341789445785626,466,0.37554,0.30842,0.0598452803735728,632,0.62975,0.64547,-0.0178398822596485,0.0435062180546587
"65",433585,"Jeff Francis",400,0.0925,0.10922,-0.00708292422272956,150,0.24667,0.27521,-0.011590424299496,168,0.64881,0.64998,-0.00492790581276253,-0.0137454427094631
"66",433586,"Santiago Casilla",3370,0.10653,0.09463,0.0113718882550633,1087,0.31095,0.24326,0.0604473405369172,1502,0.63648,0.62975,-0.00804840683712127,0.0798676356291017
"67",433587,"Felix Hernandez",10575,0.09485,0.11236,-0.0133611026197861,3298,0.3208,0.30623,0.0204598060030745,4854,0.63576,0.6349,-0.00661348618932885,0.0137121895726173
"68",433589,"Yusmeiro Petit",5858,0.09969,0.10129,-0.000385217743771198,1703,0.29888,0.32864,-0.0211924881555954,2862,0.69322,0.64439,0.0364792617001592,-0.0580569675995258
"69",434137,"Logan Kensing",332,0.09036,0.11453,-0.0125028055592693,90,0.22222,0.24932,-0.0125249571390449,160,0.675,0.64136,0.0116675143049127,-0.036695277003227
"70",434378,"Justin Verlander",15728,0.12862,0.11774,0.0125353111012954,4574,0.32728,0.31331,0.0238664145306748,8070,0.67819,0.66924,-0.000156544015306465,0.0365582696472767
"71",434442,"J.P. Howell",1829,0.09349,0.09954,-0.00551833909321576,763,0.24771,0.25676,-0.00445398909730371,796,0.59171,0.61258,-0.0236176158943282,0.0136452877038088
"72",434538,"Francisco Liriano",10793,0.11906,0.10879,0.00938936063482581,4441,0.25017,0.26471,-0.0190230623086908,4625,0.62703,0.6275,-0.0123859806950164,0.00275227902115147
"73",434622,"Ubaldo Jimenez",7848,0.08168,0.10083,-0.0138498899032116,2441,0.31381,0.28954,0.0286865436302856,3774,0.59963,0.63919,-0.0432024188023373,0.0580390725294113
"74",434628,"Jason Hammel",10281,0.10028,0.10993,-0.00885524550992285,2843,0.2937,0.26767,0.0347265319436281,5140,0.65136,0.62755,0.0134096107894382,0.012461675644267
"75",434643,"Wandy Rodriguez",1594,0.05709,0.1011,-0.034848989793366,655,0.23206,0.26863,-0.0232641673248304,762,0.5958,0.6378,-0.0375749120536116,-0.0205382450645848
"76",434665,"Nick Masset",394,0.08376,0.08867,-0.00390439865764486,97,0.26804,0.27552,-0.00159112389993231,188,0.73404,0.64681,0.0330948113524477,-0.0385903339100249
"77",434671,"Anibal Sanchez",11673,0.09783,0.10736,-0.00917248664948358,3874,0.29375,0.31239,-0.0160310810543018,5679,0.65152,0.64564,-0.00570433352110667,-0.0194992341826787
"78",434672,"Chris Smith",1365,0.10256,0.11769,-0.0136923179571192,504,0.24405,0.30245,-0.0415840947033071,542,0.65498,0.66429,-0.0188969395938151,-0.0363794730666112
"79",434718,"Huston Street",1485,0.11919,0.11231,0.00684473616423257,515,0.33398,0.28465,0.05003354424106,597,0.68174,0.66172,0.0124297777322213,0.0444485026730713
"80",435043,"Zach Duke",3644,0.1051,0.10655,0.00165694730491042,1233,0.29927,0.28312,0.0164322742050346,1633,0.61911,0.62822,-0.0136603413253583,0.0317495628353033
"81",435044,"Scott Baker",185,0.07568,0.10486,-0.0143232668337112,59,0.25424,0.27362,-0.00854279978074161,98,0.7449,0.70374,0.0132988776918409,-0.0361649443062937
"82",435045,"Sergio Santos",251,0.15936,0.11255,0.0243709802441242,77,0.41558,0.3212,0.0290800146979008,121,0.58678,0.58903,-0.00584945543572868,0.0593004503777537
"83",435221,"Brandon McCarthy",3673,0.08358,0.09372,-0.0139399582847311,1116,0.28047,0.29437,-0.0109731027993155,1921,0.64446,0.64451,-0.008776291551878,-0.0161367695321687
"84",435400,"Jason Motte",1914,0.07158,0.08166,-0.0083306898328579,629,0.29889,0.28762,0.00912664508439604,938,0.71962,0.67587,0.0224805375978068,-0.0216845823462686
"85",444436,"Ryan Webb",963,0.08827,0.09926,-0.00597919999715948,338,0.30769,0.26365,0.030584732410405,468,0.64103,0.64424,-0.00379112053771662,0.0283966529509621
"86",444446,"Collin Balester",280,0.10357,0.08733,0.0101279662092484,100,0.26,0.24979,0.00639750364443262,124,0.66129,0.61274,0.0151111080643401,0.00141436178934089
"87",444468,"Hector Rondon",4815,0.11464,0.10638,0.00679358553449374,1253,0.25299,0.30492,-0.0362345551071616,2402,0.6811,0.65038,0.0159045532958518,-0.0453455228685197
"88",444520,"Craig Breslow",1831,0.08465,0.09702,-0.00758139645081425,637,0.24804,0.27114,-0.0192549728104607,874,0.69108,0.63686,0.0394037686116211,-0.0662401378728961
"89",444857,"Scott Feldman",4842,0.07683,0.10088,-0.021094458504757,1417,0.27876,0.29862,-0.0157283680668033,2328,0.6366,0.66092,-0.0291451911703814,-0.00767763540117888
"90",444935,"Nick Hagadone",458,0.11354,0.08822,0.0146512503903317,199,0.27136,0.23797,0.0116480859736508,231,0.74459,0.6766,0.0283053274412234,-0.00200599107724088
"91",445060,"Ricky Nolasco",6715,0.10052,0.11323,-0.00886873064213111,1758,0.25825,0.27714,-0.0120949815973116,3103,0.67483,0.64832,0.0129216056528981,-0.0338853178923408
"92",445163,"Casey Janssen",604,0.06954,0.09061,-0.0168938924601575,155,0.22581,0.26973,-0.0210840171143093,304,0.69079,0.64268,0.0165993948141582,-0.0545773043886251
"93",445170,"Todd Redmond",279,0.10394,0.101,-0.000516217400508922,92,0.28261,0.27665,0.00533614748310069,138,0.71014,0.69008,0.00602743561730927,-0.00120750553471751
"94",445197,"Mike Dunn",3221,0.11115,0.10538,0.00751617136886292,1334,0.26837,0.27675,0.0029412176923927,1594,0.66876,0.64856,0.00452691024159729,0.00593047881965833
"95",445213,"Brandon Kintzler",3919,0.06992,0.08877,-0.0173827532594699,1384,0.36633,0.30681,0.0544933770062775,1872,0.61485,0.65368,-0.0483457859859845,0.0854564097327921
"96",445276,"Kenley Jansen",4982,0.16138,0.1012,0.0566020038875837,1780,0.34213,0.31136,0.03515741671815,2731,0.71219,0.68543,0.00742435218369705,0.0843350684220366
"97",445590,"Eric Stults",754,0.07162,0.10483,-0.0270711990935994,306,0.35621,0.28951,0.0387379389334241,322,0.63354,0.61698,0.00781097269592154,0.00385576714390317
"98",445612,"Dale Thayer",617,0.07131,0.11256,-0.0315979429744407,222,0.3018,0.32478,-0.0114371733314286,308,0.69156,0.68717,-0.0104573935287145,-0.0325777227771548
"99",445926,"Jesse Chavez",8740,0.08524,0.09634,-0.00850592993128542,2414,0.2966,0.33023,-0.02382363690743,4080,0.67353,0.65641,0.00674646002442714,-0.0390760268631425
"100",445968,"Dana Eveland",519,0.08092,0.08564,0.00126686273410012,221,0.20362,0.23219,-0.0115093981752867,255,0.59608,0.61233,-0.00978684885196759,-0.000455686589219025
"101",446099,"John Axford",3651,0.09586,0.0968,-0.00104977421941572,1052,0.27662,0.26871,0.004316500947295,1751,0.64763,0.65782,-0.0225560818359027,0.025822808563782
"102",446185,"Logan Ondrusek",123,0.08943,0.08276,0.00594825231919005,50,0.3,0.25265,0.0143079781919806,61,0.63934,0.62883,0.00611354727359393,0.0141426832375768
"103",446321,"Ross Detwiler",3158,0.06935,0.09224,-0.0211185465654121,1195,0.21925,0.25254,-0.0283539747869823,1564,0.67391,0.66292,0.00371233068058891,-0.0531848520329833
"104",446372,"Corey Kluber",13016,0.13245,0.10882,0.0249378177647055,3525,0.26809,0.30094,-0.0295246656578263,6408,0.6495,0.65414,-0.0163639143386858,0.011777066445565
"105",446399,"Brett Cecil",2919,0.12813,0.11194,0.0151027393633376,1293,0.3109,0.28337,0.0308023938341266,1437,0.66527,0.64607,0.00505164084769924,0.0408534923497649
"106",446899,"Brad Ziegler",3747,0.09795,0.09011,0.0057035815383197,1337,0.32685,0.24593,0.0766032152737207,1595,0.69404,0.58971,0.074369838467607,0.00793695834443347
"107",447714,"Eric O'Flaherty",1326,0.10256,0.09319,0.0101047277341367,465,0.24086,0.25807,-0.00437590072419917,645,0.65581,0.61672,0.0238802423864862,-0.0181514153765487
"108",447755,"Steve Delabar",716,0.12709,0.10221,0.019721728898378,255,0.31373,0.31258,0.00122883787750367,330,0.77273,0.68708,0.0488067759950441,-0.0278562092191624
"109",448159,"Manny Parra",497,0.10262,0.09253,0.00625344780033744,197,0.28426,0.24085,0.0306747829078244,243,0.64198,0.64906,-0.0108997170099877,0.0478279477181496
"110",448167,"Brandon Mann",145,0.08276,0.08567,-0.000792066822616303,63,0.22222,0.204,0.00411211024750902,71,0.66197,0.61504,0.0106671685117328,-0.00734712508684005
"111",448178,"Kevin Jepsen",2346,0.09165,0.10923,-0.0134198746272723,760,0.28158,0.2877,-0.001018227033218,1085,0.67005,0.65597,0.00305967560259959,-0.0174977772630899
"112",448179,"Rich Hill",7411,0.10984,0.09286,0.0132414483637911,2924,0.26026,0.2639,-0.00855650651498788,4113,0.60953,0.6564,-0.0569581513363317,0.0616430931851349
"113",448281,"Sean Doolittle",3327,0.14488,0.10687,0.0346460648591062,1432,0.38757,0.33354,0.0431996480977555,1744,0.76261,0.70094,0.0376364607070068,0.0402092522498549
"114",448306,"James Shields",11632,0.10652,0.10262,0.00614019038241888,3921,0.2859,0.2985,-0.00190629322523034,5084,0.66424,0.64631,0.00964476926821451,-0.00541087211102597
"115",448609,"Tony Sipp",3285,0.13546,0.11047,0.026710675148348,1296,0.27238,0.27118,0.00718079427499176,1496,0.69652,0.6536,0.0314811120558434,0.00241035736749633
"116",448614,"Carlos Torres",3740,0.10321,0.08795,0.014020443875247,922,0.2538,0.27458,-0.0090223950913939,1884,0.71603,0.65487,0.0413112589846599,-0.0363132102008068
"117",448802,"Jaime Garcia",8039,0.09765,0.09864,-0.00220801903289619,3132,0.23244,0.24576,-0.0226065937501242,3993,0.64363,0.64233,-0.00821681388737004,-0.0165977988956504
"118",448855,"Junior Guerra",6694,0.10816,0.10004,0.00772220554710582,2230,0.28072,0.28634,-0.0000535712021997395,3115,0.6886,0.64791,0.0307182125362961,-0.0230495781913901
"119",449079,"Wesley Wright",114,0.0614,0.10934,-0.0178042948481489,52,0.23077,0.27236,-0.00848761483025133,50,0.58,0.66294,-0.0183442709325212,-0.00794763874587901
"120",449097,"Jonathan Papelbon",1471,0.11625,0.10276,0.0136502839997488,559,0.35778,0.2753,0.0714276397339845,733,0.71078,0.67794,0.0149250177617006,0.0701529059720327
"121",449104,"Jim Henderson",648,0.09877,0.0962,0.00199524839540721,249,0.31727,0.28057,0.0204055198611728,316,0.73734,0.6781,0.0240265564417714,-0.00162578818519142
"122",449170,"Erik Cordier",217,0.07373,0.09407,-0.010997094466417,61,0.29508,0.25098,0.0134523842046296,116,0.7069,0.67244,0.00955051638888473,-0.00709522665067213
"123",449173,"Lucas Harrell",910,0.06923,0.10319,-0.0248453496256802,322,0.2764,0.24798,0.0216862494724709,373,0.63003,0.6215,-0.000310034892581702,-0.0028490652606276
"124",450172,"Edinson Volquez",8226,0.08947,0.1069,-0.0142207894561332,2573,0.30665,0.30264,0.0110397266034342,4028,0.61792,0.65398,-0.0407604329258475,0.0375793700731486
"125",450203,"Charlie Morton",10324,0.11294,0.10253,0.0120171966492789,2734,0.29078,0.29792,-0.000138645655488338,5141,0.63023,0.65422,-0.0320652725667342,0.0439438235605248
"126",450212,"Pat Neshek",3149,0.11273,0.0935,0.0231663635532213,937,0.33404,0.28359,0.0471498603660275,1705,0.67214,0.6559,0.0107673798649242,0.0595488440543246
"127",450275,"Mark Lowe",1663,0.12087,0.10409,0.0168041935997012,478,0.26987,0.27675,0.00264609060383154,849,0.6596,0.64793,0.00273913248191955,0.0167111517216132
"128",450282,"Glen Perkins",1005,0.10945,0.10723,0.00381807924926494,429,0.34732,0.2998,0.0313728435181482,553,0.69259,0.66503,0.0109257643844107,0.0242651583830025
"129",450306,"Jason Vargas",7679,0.09936,0.11721,-0.017056087170323,2517,0.21335,0.30738,-0.0892373426258987,3557,0.61119,0.64098,-0.0371025660212081,-0.0691908637750136
"130",450308,"Jered Weaver",5925,0.08219,0.11021,-0.0251431102664237,1858,0.29225,0.26548,0.0300774286662747,3031,0.62257,0.63941,-0.0261798354299065,0.0311141538297575
"131",450351,"C.J. Wilson",2117,0.08597,0.10518,-0.0179371250195157,899,0.2525,0.26097,-0.0101235653249854,1004,0.61853,0.64923,-0.0338208783186301,0.0057601879741291
"132",450665,"Kris Medlen",1503,0.08849,0.10557,-0.0107673128119384,529,0.32325,0.30083,0.0232314949707363,686,0.59038,0.64479,-0.0521518537574464,0.0646160359162442
"133",450729,"Doug Fister",7248,0.05974,0.09041,-0.0264956805999424,2519,0.33942,0.29425,0.0465787228652728,3394,0.57071,0.64956,-0.0828283094779708,0.102911351743301
"134",451085,"Brian Matusz",1038,0.1185,0.10529,0.0129678881859206,394,0.2665,0.2618,0.00831835266427979,519,0.68208,0.65876,0.0103780825155024,0.010908158334698
"135",451532,"Chad Billingsley",576,0.06771,0.0872,-0.0117899290135582,192,0.26042,0.28929,-0.0185740586993237,279,0.67742,0.64249,0.021721402470827,-0.0520853901837089
"136",451584,"Wade Davis",4762,0.12726,0.09227,0.0358472790696319,1431,0.25087,0.29704,-0.0349303519459185,2134,0.67057,0.64569,0.010037202225526,-0.0091202751018126
"137",451596,"Yovani Gallardo",9174,0.06845,0.10747,-0.0356213554532155,3229,0.26262,0.27766,-0.00597247184485236,4142,0.63786,0.61829,0.0110749208453622,-0.05266874814343
"138",451661,"Josh Fields",2909,0.12891,0.11112,0.0163598347825252,935,0.33904,0.2907,0.0416293062037974,1527,0.72561,0.67433,0.033276998027663,0.0247121429586597
"139",451775,"Fernando Rodriguez Jr.",1645,0.13009,0.09224,0.0344696181362121,593,0.30017,0.28213,0.0137332309998535,763,0.71822,0.66651,0.0277374759721738,0.0204653731638918
"140",451788,"Shaun Marcum",561,0.1123,0.09116,0.0152865761646402,196,0.27041,0.28656,-0.0102606572764786,241,0.58091,0.64201,-0.0369381488136614,0.041964067701823
"141",452027,"Andrew Albers",1084,0.07472,0.10743,-0.0276344714473449,363,0.33609,0.34911,-0.0115878727729854,579,0.64767,0.65099,-0.0113833351488486,-0.0278390090714817
"142",452657,"Jon Lester",15501,0.0987,0.0928,0.00445095360351809,6031,0.29066,0.26802,0.0199477090939094,6975,0.66695,0.65428,0.00271822470130752,0.0216804379961199
"143",452666,"Tom Wilhelmsen",2326,0.09243,0.10801,-0.0108699607828433,638,0.24922,0.29278,-0.029961412683767,1099,0.66242,0.64079,0.0119033090545825,-0.0527346825211928
"144",452718,"Kyle Kendrick",2376,0.06481,0.0958,-0.0307798193174387,697,0.32855,0.30589,0.0236309822327515,1169,0.66809,0.64471,0.0148834126885874,-0.0220322497732746
"145",452733,"Tom Gorzelanny",746,0.11662,0.09412,0.0204084737418271,310,0.22903,0.22608,0.0087539182374057,341,0.6129,0.63284,-0.0155683099390027,0.0447307019182355
"146",453156,"Brooks Brown",574,0.11847,0.10931,0.00632779202109931,179,0.30168,0.28115,0.0182970398808445,263,0.6616,0.66282,-0.0103181493655026,0.0349429812674463
"147",453172,"Jared Hughes",5020,0.10578,0.07622,0.0265636511928852,1824,0.4364,0.25657,0.161199087962825,2082,0.68108,0.59517,0.0629022699179677,0.124860469237742
"148",453178,"Ian Kennedy",11848,0.09571,0.10781,-0.0100005810077535,3769,0.30857,0.3434,-0.0211559704003858,5850,0.66444,0.67308,-0.0164776003199044,-0.0146789510882349
"149",453192,"Andrew Miller",4581,0.15673,0.11034,0.0464965287786177,1998,0.35886,0.28558,0.0702048059411123,2271,0.56847,0.6461,-0.0856887909769506,0.20239012569668
"150",453214,"Steven Wright",4978,0.09823,0.08934,0.0131120630423387,1811,0.24627,0.17511,0.0651762798856223,2566,0.63406,0.56,0.0605680128261094,0.0177203301018516
"151",453222,"Scott Carroll",644,0.09317,0.09052,0.00525131279468365,247,0.36032,0.27964,0.0610025310898639,291,0.66323,0.63339,0.0136548535550599,0.0525989903294877
"152",453249,"Jeff Manship",1294,0.11206,0.11244,0.00227582805854119,326,0.34663,0.2615,0.0588657678939826,541,0.61183,0.6213,-0.0167122555444345,0.0778538514969583
"153",453265,"Tony Watson",4917,0.12447,0.10405,0.0179038073126155,1643,0.27328,0.30235,-0.0221305600583511,2441,0.70586,0.67284,0.0124784775154602,-0.0167052302611958
