"","pitcher","player_name","Season","Pitches","Whiff","xWhiff","In_Whiff","OOZ.Pitches","OOZ.Swing","OOZ.xSwing","OOZ","IZ.Pitches","IZ.Swing","IZ.xSwing","IZ","Score","command"
"306",474463,"Brett Anderson",2019,2655,0.07646,0.09696,-0.0184337423138688,921,0.23344,0.27171,-0.0119142899312083,1364,0.65689,0.6385,0.014947890644111,-0.0452959228891882,2.877
"307",474521,"Shawn Tolleson",2015,1229,0.10252,0.10013,0.00249367064399451,371,0.31267,0.29271,0.00737670199317524,628,0.59554,0.65813,-0.0541604821724427,0.0640308548096124,2.949
"308",474699,"Vance Worley",2015,1143,0.06037,0.0989,-0.0386554007949231,415,0.27952,0.23779,0.014444105137297,538,0.671,0.64384,-0.00094613433079479,-0.0232651613268314,2.771
"309",474699,"Vance Worley",2016,1304,0.04831,0.08903,-0.0303793535293698,461,0.29935,0.24214,0.0453157759335684,656,0.62195,0.64066,-0.00917806884625969,0.0241144912504582,2.697
"310",474699,"Vance Worley",2017,1237,0.0574,0.07852,-0.0206269350116915,381,0.30971,0.2621,0.0444091711719884,632,0.63924,0.65375,-0.0143136206505895,0.0380958568108864,2.645
"311",475115,"Tyson Ross",2015,3238,0.12261,0.1115,0.00962136158514467,746,0.21314,0.26541,-0.0540365082339096,1459,0.60247,0.63084,-0.0331203762173712,-0.0112947704313937,3.005
"312",475115,"Tyson Ross",2018,2557,0.08721,0.10847,-0.0197157321685562,637,0.23391,0.28127,-0.0185889271737665,1178,0.61036,0.6341,-0.0306969292037888,-0.00760773013853396,3.025
"313",475243,"Travis Wood",2015,1718,0.09837,0.08388,0.0103033549394177,718,0.25766,0.25372,-0.00905819302874147,814,0.69656,0.6813,-0.00116966416225754,0.00241482607293379,2.625
"314",475243,"Travis Wood",2016,1045,0.06794,0.07575,-0.00463355088109563,453,0.30243,0.26998,0.0329482535433797,508,0.71457,0.67812,0.0236530926026992,0.00466161005958489,2.608
"315",475243,"Travis Wood",2017,1592,0.0603,0.09213,-0.030954098007923,584,0.28082,0.2844,0.00191497718154399,821,0.69062,0.67135,0.0153452552313972,-0.0443843760577762,2.824
"316",475416,"Justin Masterson",2015,1118,0.06619,0.07712,-0.0123889610867297,359,0.26741,0.24552,0.00566709850936915,506,0.64229,0.62738,-0.00206104469742365,-0.00466081787993687,2.615
"317",475479,"David Phelps",2015,1864,0.04506,0.10225,-0.051081483963358,440,0.29091,0.3254,-0.0391832195580336,1002,0.57984,0.65016,-0.0622875935155607,-0.0279771100058308,3.093
"318",475479,"David Phelps",2016,1526,0.09961,0.09425,0.00562414197062488,425,0.24,0.32602,-0.0728979084766509,797,0.61481,0.67321,-0.0555241213564001,-0.0117496451496259,2.984
"319",475479,"David Phelps",2017,1038,0.09345,0.08963,0.00244789937123181,302,0.25828,0.32122,-0.0345846173597773,518,0.61583,0.66802,-0.0510557132323585,0.018918995243813,2.931
"320",476451,"Jeremy Hellickson",2015,2523,0.10345,0.11202,-0.0114461967074262,875,0.35314,0.30995,0.0194442291245301,1127,0.66193,0.65345,-0.0000199274690124551,0.00801795988611631,3.128
"321",476451,"Jeremy Hellickson",2016,2938,0.10722,0.11514,-0.00582837764786602,1080,0.35463,0.31345,0.0287093615467215,1288,0.66149,0.64889,0.0173472794364725,0.00553370446238306,3.176
"322",476451,"Jeremy Hellickson",2017,2599,0.08272,0.11119,-0.0241980532140476,820,0.36585,0.35654,0.0210962475495527,1224,0.68709,0.65702,0.0234973147046621,-0.026599120369157,3.274
"323",476451,"Jeremy Hellickson",2018,1374,0.08443,0.11936,-0.037213494421233,386,0.32383,0.3555,-0.015158595203335,710,0.64366,0.66006,-0.0179896046416999,-0.0343824849828681,3.343
"324",476454,"Dellin Betances",2015,1453,0.15348,0.11019,0.0430000057477556,429,0.22378,0.28082,-0.0626799020218165,686,0.54956,0.63594,-0.0701843207072386,0.0505044244331777,3.037
"325",476454,"Dellin Betances",2016,1275,0.15529,0.1137,0.0376018820894082,368,0.21467,0.28307,-0.0555723993460746,601,0.54742,0.63053,-0.0660473031807585,0.0480767859240921,3.087
"326",476454,"Dellin Betances",2017,1099,0.12557,0.10018,0.0217910914203407,356,0.16011,0.22791,-0.0507507203250318,517,0.48549,0.63986,-0.126547668136747,0.0975880392320564,2.755
"327",476454,"Dellin Betances",2018,1193,0.14585,0.09986,0.0397373911415653,371,0.27224,0.25922,0.00250903202289671,597,0.55444,0.65338,-0.0916419799075634,0.133888403072025,2.839
"328",476589,"Adam Warren",2015,2234,0.0846,0.11495,-0.0262060246900936,768,0.30078,0.29451,-0.0145286424355187,1011,0.62908,0.63535,-0.00445393145033969,-0.0362807356752725,3.13
"329",476589,"Adam Warren",2016,1184,0.10135,0.12299,-0.0179170606126212,326,0.29141,0.31242,-0.0137855421039931,546,0.71429,0.66235,0.040791904656912,-0.0724945073735263,3.227
"330",477003,"Jonathon Niese",2015,2663,0.05858,0.10022,-0.0413430105735063,947,0.25449,0.27862,-0.0437246581143398,1367,0.62546,0.64056,-0.0205064757717252,-0.0645611929161208,2.928
"331",477003,"Jonathon Niese",2016,2011,0.0721,0.08699,-0.0155480384198919,741,0.27935,0.25041,0.0137875546190792,962,0.64969,0.63853,0.00717556256772611,-0.00893604636853878,2.709
"332",477132,"Clayton Kershaw",2015,3494,0.15827,0.11318,0.0409142117876391,1362,0.33333,0.29108,0.0148462027564043,1829,0.67851,0.64594,0.0206301718291067,0.0351302427149366,3.086
"333",477132,"Clayton Kershaw",2016,2037,0.15415,0.11693,0.0369042589630713,758,0.35356,0.31231,0.0228647511553377,1101,0.66303,0.65527,0.00820090077523279,0.0515681093431762,3.18
"334",477132,"Clayton Kershaw",2017,2405,0.13971,0.1209,0.0108295243173696,852,0.36033,0.30877,0.0424108272716756,1239,0.68765,0.63356,0.0331518835732384,0.0200884680158068,3.239
"335",477132,"Clayton Kershaw",2018,2444,0.10925,0.12229,-0.0169452522708986,794,0.32116,0.30287,0.0220420723306511,1278,0.71518,0.62294,0.070015721223712,-0.0649189011639595,3.248
"336",477132,"Clayton Kershaw",2019,2468,0.1329,0.1248,0.000560875877878068,997,0.36409,0.31866,0.0506129264678496,1205,0.68216,0.63495,0.0301139323433296,0.021059870002398,3.307
"337",477569,"Fernando Salas",2015,1078,0.12894,0.11526,0.0149804378282944,371,0.33154,0.32481,-0.0117897355545645,551,0.70236,0.66402,0.0298854267419065,-0.0266947244681766,3.193
"338",477569,"Fernando Salas",2016,1211,0.10983,0.11775,-0.00616046664087178,410,0.36585,0.35471,0.0012546239675706,607,0.69687,0.67667,0.0163190762833943,-0.0212249189566955,3.3
"339",477569,"Fernando Salas",2017,1069,0.13471,0.11362,0.015041031730821,400,0.3775,0.34658,0.0240190030798337,535,0.71028,0.67125,0.0192921173038266,0.0197679175068281,3.241
"340",488674,"Burke Badenhop",2015,1146,0.06457,0.09717,-0.0300013317860024,375,0.27733,0.24921,0.0181408396279629,549,0.61566,0.64445,-0.0307793579040896,0.0189188657460502,2.792
"341",488748,"Ryan Buchter",2016,1117,0.09311,0.08323,0.0092989221180147,485,0.24742,0.26808,-0.0265898324699516,535,0.65794,0.67429,-0.0206732348424692,0.0033823244905323,2.679
"342",488748,"Ryan Buchter",2017,1126,0.10302,0.08798,0.0124901521186286,563,0.30195,0.29565,0.014676281132432,538,0.71933,0.7025,0.0022806253338711,0.0248858079171894,2.775
"343",488768,"Andrew Cashner",2015,3192,0.08302,0.10563,-0.0223551477042141,980,0.34082,0.31256,0.0152163032784829,1548,0.63824,0.66241,-0.0316021215325634,0.0244632771068322,3.062
"344",488768,"Andrew Cashner",2016,2370,0.07342,0.1013,-0.0244265025607856,764,0.26309,0.27361,-0.0154139867351542,1082,0.62939,0.65758,-0.0321623902929442,-0.0076780990029956,2.895
"345",488768,"Andrew Cashner",2017,2492,0.061,0.10041,-0.033626204899653,781,0.29321,0.307,-0.00627861258574573,1251,0.65388,0.65083,-0.00845578153596683,-0.0314490359494318,3.011
"346",488768,"Andrew Cashner",2018,2625,0.06857,0.10797,-0.0367229458638713,798,0.28947,0.30752,0.00385699947871343,1270,0.65354,0.65014,-0.00410184955009791,-0.0287640968350599,3.086
"347",488768,"Andrew Cashner",2019,2521,0.09441,0.11806,-0.0223308747242221,860,0.29419,0.33046,-0.000183676960070919,1164,0.67698,0.66336,0.00746596188875638,-0.0299805135730493,3.24
"348",489119,"Wade Miley",2015,3207,0.08263,0.11093,-0.0245768303888775,1168,0.26798,0.29099,-0.0402056743531324,1407,0.61478,0.62136,-0.00697530243966871,-0.0578072023023412,3.102
"349",489119,"Wade Miley",2016,2731,0.08788,0.12452,-0.0361730295328005,1015,0.29852,0.32534,-0.0419072333121001,1318,0.62064,0.64604,-0.0262260166688005,-0.0518542461761001,3.311
"350",489119,"Wade Miley",2017,3015,0.08159,0.10395,-0.0212201828033241,1077,0.27577,0.28628,-0.00548440651252533,1201,0.63114,0.61392,0.00787600854805661,-0.0345805978639061,3.03
"351",489119,"Wade Miley",2018,1332,0.09309,0.10655,-0.0158169424168828,512,0.25781,0.26849,-0.00460839134243852,569,0.63972,0.64803,-0.0163731546133319,-0.00405217914598944,2.942
"352",489119,"Wade Miley",2019,2729,0.09601,0.10514,-0.0146566910934685,1026,0.25244,0.27933,-0.00865066614634155,1163,0.68444,0.66698,0.0100534032908532,-0.0333607605306633,2.937
"353",489265,"Sergio Romo",2018,1148,0.13153,0.13045,-0.00191353874839471,310,0.29355,0.28261,0.0105190493567415,507,0.64497,0.62216,0.00219644526932194,0.00640906533902481,3.257
"354",489334,"Craig Stammen",2017,1274,0.11303,0.11557,-0.00460720913900634,331,0.35952,0.29487,0.0593014823252577,590,0.63051,0.63872,-0.015207620772775,0.0699018939590264,3.132
"355",489334,"Craig Stammen",2018,1182,0.14213,0.10809,0.0289952118282367,311,0.41801,0.30251,0.0972604310521821,550,0.65273,0.62868,0.00316479306731067,0.123090849813108,3.103
"356",489334,"Craig Stammen",2019,1320,0.09318,0.0964,-0.00472222703993223,360,0.39167,0.30474,0.0771648851824869,579,0.63903,0.62968,-0.0103143244073819,0.0827569825499366,2.998
"357",489446,"Kirby Yates",2019,1118,0.15564,0.11588,0.0352810094924944,378,0.31746,0.36332,-0.013372237316542,530,0.69623,0.70375,-0.0202504737643873,0.0421592459403397,3.27
"358",490063,"Matt Garza",2015,2379,0.07818,0.0969,-0.0198035122634951,880,0.30682,0.2772,0.010127995382771,1132,0.67756,0.62268,0.0370176124012183,-0.0466931292819424,2.919
"359",490063,"Matt Garza",2016,1650,0.07879,0.09929,-0.0155081367487629,523,0.29446,0.28581,0.0112363021706759,780,0.67051,0.63471,0.0309912474404154,-0.0352630820185023,2.953
"360",490063,"Matt Garza",2017,1775,0.08056,0.10815,-0.0241469951952761,528,0.26326,0.29125,-0.0101403231384431,819,0.6862,0.63405,0.035070143260122,-0.0693574615938412,3.057
"361",491646,"Jeanmar Gomez",2015,1228,0.07573,0.09435,-0.0149054944862716,399,0.37594,0.28573,0.0679893965642777,583,0.6295,0.64415,-0.0121993413203425,0.0652832433983486,2.891
"362",491646,"Jeanmar Gomez",2016,1202,0.07321,0.09341,-0.0145138592572973,435,0.37241,0.27988,0.075449403966377,534,0.57678,0.65656,-0.058602795511605,0.119538340220685,2.843
"363",491708,"Arquimedes Caminero",2015,1186,0.12816,0.08941,0.0338567887621386,346,0.28902,0.27315,0.00238708600445858,615,0.7252,0.64755,0.0434066565276887,-0.00716278176109152,2.796
"364",491708,"Arquimedes Caminero",2016,1125,0.10044,0.0891,0.00758874846107453,334,0.27246,0.25995,0.000141500570199121,555,0.66486,0.64696,0.00315998460415646,0.00457026442711719,2.749
"365",493200,"Seunghwan Oh",2016,1330,0.1812,0.11186,0.0600449761300395,358,0.2933,0.30359,-0.0109328052269109,638,0.73511,0.67612,0.0398171132178395,0.00929505768528918,3.07
"366",493200,"Seunghwan Oh",2018,1183,0.14877,0.09558,0.0442269646515496,365,0.31507,0.33217,-0.00201563969930228,575,0.69391,0.68129,-0.00116136092369725,0.0433726858759446,3.005
"367",493603,"Adam Ottavino",2018,1339,0.12173,0.10048,0.0169707419250029,353,0.23229,0.26712,-0.0107565955045679,659,0.54325,0.64328,-0.0921470005027027,0.0983611469231377,2.887
"368",493603,"Adam Ottavino",2019,1215,0.1144,0.1075,0.0032762919463766,312,0.19872,0.27673,-0.051616854798848,602,0.56312,0.64419,-0.072786614622696,0.0244460517702247,2.985
"369",500724,"JC Ramirez",2016,1272,0.09591,0.09578,0.000396488640500608,308,0.25,0.26642,-0.0133437968426862,669,0.69357,0.66564,0.0186944466285684,-0.031641754830754,2.806
"370",500724,"JC Ramirez",2017,2241,0.08701,0.10659,-0.0183166484302905,533,0.2439,0.24208,0.00966281685857748,1169,0.65612,0.63473,0.0129208803424325,-0.0215747119141455,2.872
"371",500779,"Jose Quintana",2015,3361,0.09313,0.10913,-0.0138189014182757,1284,0.30062,0.28804,-0.00857321273474484,1643,0.64516,0.64784,-0.00973200526967162,-0.0126601088833489,3.034
"372",500779,"Jose Quintana",2016,3319,0.07834,0.1049,-0.0241807605651751,1220,0.27623,0.3069,-0.0353566840682324,1685,0.64807,0.66085,-0.0129062994009228,-0.0466311452324847,3.038
"373",500779,"Jose Quintana",2017,3049,0.08331,0.11453,-0.0315989384873942,1140,0.26053,0.31306,-0.0472840015783631,1516,0.62269,0.65509,-0.0358264646691131,-0.0430564753966442,3.16
"374",500779,"Jose Quintana",2018,2876,0.07997,0.10808,-0.0343226250713641,1143,0.25022,0.31319,-0.0578901386659871,1381,0.61188,0.64978,-0.0448232586891762,-0.047389505048175,3.107
"375",500779,"Jose Quintana",2019,2724,0.0826,0.11746,-0.0362123250536405,997,0.25376,0.29939,-0.0246581364086534,1268,0.63801,0.65284,-0.0260993003373425,-0.0347711611249514,3.144
"376",501381,"Michael Pineda",2015,2503,0.11986,0.11529,0.00517418273137612,798,0.28195,0.32801,-0.0597607657593753,1304,0.67178,0.66208,0.00476965979273526,-0.0593562428207345,3.208
"377",501381,"Michael Pineda",2016,2974,0.14122,0.12677,0.0155326517197251,865,0.29364,0.31986,-0.0328288418205175,1345,0.66022,0.65752,0.00366928928650796,-0.0209654793873004,3.296
"378",501381,"Michael Pineda",2017,1501,0.11792,0.1343,-0.012651462168886,428,0.28738,0.34883,-0.0383531210288492,713,0.67321,0.66264,-0.00378348653406285,-0.0472210966636724,3.459
"379",501381,"Michael Pineda",2019,2038,0.12414,0.1294,-0.00840172682303299,535,0.33458,0.3807,-0.0263081496168078,1025,0.71317,0.68469,0.0220910297135878,-0.0568009061534285,3.488
"380",501625,"Jose Alvarez",2015,1113,0.10872,0.09394,0.0136825416120923,447,0.28635,0.25247,0.0124427335670271,535,0.64486,0.62472,0.0116861738581394,0.0144391013209799,2.803
"381",501789,"Will Harris",2015,1139,0.08428,0.10158,-0.0114671420621619,359,0.24513,0.2956,-0.0508140307545937,534,0.6367,0.66804,-0.0183218604228087,-0.0439593123939468,2.957
"382",501957,"Chris Tillman",2015,2870,0.07213,0.09929,-0.0206518644604643,1072,0.28731,0.27249,0.00340440864418222,1435,0.65505,0.67335,-0.0161557733406156,-0.00109168247566649,2.848
"383",501957,"Chris Tillman",2016,2854,0.08865,0.1002,-0.00986041287198795,1034,0.29981,0.26201,0.0313877159226815,1374,0.66812,0.66458,0.000100461330545885,0.0214268417201477,2.834
"384",501957,"Chris Tillman",2017,1786,0.07167,0.09795,-0.0270980381047146,736,0.24864,0.23171,0.0144086525345352,766,0.7389,0.64708,0.065386671666759,-0.0780760572369384,2.736
"385",501985,"Mike Minor",2017,1191,0.12175,0.09387,0.0228983792435143,559,0.35778,0.27124,0.0753286223360032,567,0.65608,0.6322,0.0132515931607507,0.0849754084187667,2.855
"386",501985,"Mike Minor",2018,2590,0.10077,0.10659,-0.00441668548690582,1060,0.29811,0.30354,-0.00582590183183858,1304,0.67715,0.66002,0.00460157633101349,-0.0148441636497579,3.044
"387",501985,"Mike Minor",2019,3323,0.11526,0.11256,0.00439362343193373,1349,0.27057,0.31157,-0.0147034380924551,1627,0.66933,0.66448,0.00887439064121649,-0.0191842053017379,3.122
"388",501992,"Nate Karns",2015,2434,0.0908,0.10392,-0.00662514617885938,846,0.28605,0.26998,0.0117881981426234,1179,0.61747,0.64413,-0.0242700877258205,0.0294331396895846,2.928
"389",501992,"Nate Karns",2016,1649,0.10855,0.1126,-0.00608197933241194,529,0.26465,0.292,-0.0241134021089528,804,0.5908,0.63847,-0.0457400477525934,0.0155446663112287,3.095
"390",502004,"George Kontos",2015,1053,0.10066,0.09571,0.00381019283491372,308,0.32143,0.28237,0.0173641913879094,506,0.71344,0.65079,0.0355848597168481,-0.014410475494025,2.882
"391",502009,"Mat Latos",2015,1821,0.09885,0.10526,-0.00567062133213552,479,0.32359,0.28669,0.0212437783606212,932,0.67382,0.65453,0.0141748552020465,0.00139830182643918,2.982
"392",502009,"Mat Latos",2016,1160,0.07155,0.09959,-0.021128681259412,418,0.28708,0.2734,-0.00107629722503757,546,0.65934,0.63481,0.018168391599509,-0.0403733700839585,2.913
"393",502026,"Jeremy Jeffress",2015,1083,0.11357,0.08508,0.0234054937123682,392,0.33929,0.24612,0.0688810325923622,512,0.64453,0.63704,-0.0103170590421981,0.102603585346928,2.678
"394",502026,"Jeremy Jeffress",2017,1185,0.1038,0.10136,0.00428863812523078,369,0.33604,0.32481,0.0164135025395079,559,0.63327,0.64514,-0.0133415903731029,0.0340437310378415,3.09
"395",502026,"Jeremy Jeffress",2018,1248,0.13862,0.11405,0.019583017491507,317,0.34385,0.33864,0.0119036866041339,634,0.64984,0.67325,-0.0406090813257902,0.0720957854214311,3.215
"396",502028,"Blake Wood",2016,1346,0.10847,0.10853,-0.00145797555451684,345,0.25797,0.26874,-0.00901066533063558,677,0.63663,0.6431,-0.0126941710227825,0.00222553013763008,2.969
"397",502028,"Blake Wood",2017,1274,0.11224,0.11588,-0.00545810146727957,312,0.30769,0.3013,0.0110923015641215,634,0.59306,0.64474,-0.0486696275816084,0.0543038276784503,3.148
"398",502032,"Bud Norris",2015,1463,0.09501,0.09854,0.00272700437844891,486,0.26543,0.27085,-0.00974549206991863,714,0.61345,0.6381,-0.0143490630788724,0.00733057538740266,2.889
"399",502032,"Bud Norris",2016,2010,0.09104,0.10206,-0.00801379930867504,540,0.27593,0.28136,-0.00441610152559506,991,0.65086,0.65286,0.000396655994967702,-0.0128265568292378,2.936
"400",502032,"Bud Norris",2017,1207,0.1251,0.08941,0.0291076869229556,364,0.23901,0.27754,-0.0209174508202624,540,0.68704,0.65292,0.0172749159009576,-0.00908467979826438,2.803
"401",502042,"Chris Archer",2015,3544,0.12726,0.11694,0.0165258244503706,1116,0.27957,0.28264,-0.0109549659931552,1782,0.62795,0.65192,-0.015364243462327,0.0209351019195425,3.083
"402",502042,"Chris Archer",2016,3427,0.12197,0.11785,0.00804957700895633,1027,0.23077,0.25067,-0.0192366333166597,1712,0.63551,0.64719,-0.00984202302369632,-0.00134503328400703,2.99
"403",502042,"Chris Archer",2017,3345,0.13572,0.1169,0.0194347434823595,992,0.23992,0.28123,-0.0270828707818801,1658,0.67973,0.65374,0.0164687115313438,-0.0241168388308644,3.075
"404",502042,"Chris Archer",2018,2488,0.13063,0.12095,0.00606478247058447,743,0.26783,0.28101,-0.0136489847364649,1247,0.6648,0.65433,-0.00446048752480453,-0.0031237147410759,3.112
"405",502042,"Chris Archer",2019,2074,0.13018,0.1206,0.00373192582659109,643,0.26905,0.30093,-0.0095679372500463,958,0.63674,0.65799,-0.0312584346905832,0.025422423267128,3.172
"406",502043,"Kyle Gibson",2015,3237,0.09886,0.115,-0.0111435893573314,1200,0.38417,0.3168,0.040619756298036,1299,0.62433,0.63741,-0.0167891817896301,0.0462653487303348,3.204
"407",502043,"Kyle Gibson",2016,2482,0.09992,0.11527,-0.0125966624086747,975,0.35077,0.29641,0.0286772424331117,1006,0.59145,0.63383,-0.0378690357841264,0.0539496158085634,3.142
"408",502043,"Kyle Gibson",2017,2557,0.09973,0.11526,-0.0129739715156674,775,0.30581,0.31038,0.00686172431499151,1163,0.66466,0.63961,0.00687898272969557,-0.0129912299303714,3.181
"409",502043,"Kyle Gibson",2018,3231,0.11452,0.12028,-0.00824451316224889,899,0.31813,0.31127,0.0146970509117923,1328,0.6634,0.63598,0.00921751229841796,-0.00276497454887456,3.238
"410",502043,"Kyle Gibson",2019,2629,0.12857,0.13012,-0.00585642416005758,733,0.36698,0.35206,0.0320972969257357,1046,0.65296,0.64423,0.00342225629962537,0.0228186164660528,3.458
"411",502046,"Jeff Locke",2015,2702,0.09104,0.10815,-0.0201103138164257,1056,0.24432,0.29648,-0.074663691320483,1225,0.65959,0.64986,-0.00472051701751621,-0.0900534881193925,3.05
"412",502046,"Jeff Locke",2016,2094,0.08357,0.10581,-0.0234879398012002,767,0.22295,0.29172,-0.0703369107422087,1031,0.71678,0.68355,0.0214589842826473,-0.115283834826056,2.96
"413",502083,"Zach McAllister",2015,1250,0.1008,0.09263,0.00606723460993075,314,0.27707,0.29849,-0.0306085594868995,672,0.67857,0.68827,-0.0138683872566597,-0.0106729376203091,2.851
"414",502085,"David Robertson",2018,1283,0.1364,0.12721,0.00798334559150119,338,0.26331,0.30284,-0.0198262419527624,575,0.62609,0.63329,-0.0229909073024508,0.0111480109411896,3.279
"415",502171,"Alex Cobb",2017,2724,0.06571,0.1083,-0.0355250511977799,966,0.30745,0.31239,0.00502951151253364,1312,0.60671,0.6335,-0.0261855394244586,-0.00431000026078757,3.131
"416",502171,"Alex Cobb",2018,2459,0.07361,0.11567,-0.039174411994677,840,0.3631,0.35211,0.0261292769269375,1199,0.62636,0.64332,-0.0288869376380025,0.015841802570263,3.322
"417",502188,"Jeff Samardzija",2015,3339,0.09913,0.1026,0.00151833605284,965,0.34093,0.28457,0.0363832225812095,1744,0.68349,0.65649,0.023547561262506,0.0143539973715435,2.947
"418",502188,"Jeff Samardzija",2016,3077,0.09392,0.09548,-0.00323193860281754,1073,0.30382,0.27343,0.0202664744573206,1535,0.67427,0.65791,0.0132132058549237,0.0038213299995793,2.839
"419",502188,"Jeff Samardzija",2017,3173,0.09707,0.10077,-0.00603576766716323,1099,0.31483,0.30591,0.0285397670027501,1627,0.66195,0.6598,-0.00403929351775589,0.0265432928533428,2.997
"420",502188,"Jeff Samardzija",2019,3063,0.0875,0.09342,-0.0103852599067813,1108,0.30054,0.3046,0.0148518501722455,1468,0.69619,0.66306,0.0185838640136488,-0.0141172737481846,2.918
"421",502190,"Mike Leake",2015,2874,0.06541,0.09471,-0.0276206608116232,832,0.27885,0.29496,-0.0264955266918643,1373,0.64457,0.63606,0.0040234531684249,-0.0581396406719124,2.938
"422",502190,"Mike Leake",2016,2658,0.07186,0.0913,-0.0187313271328066,718,0.30641,0.30401,0.00724385605862354,1294,0.65765,0.64132,0.0156775366532276,-0.0271650077274106,2.929
"423",502190,"Mike Leake",2017,2685,0.08268,0.10002,-0.0165237069331981,666,0.3033,0.32351,-0.000505014862579437,1353,0.66888,0.63608,0.022422812636981,-0.0394515344327585,3.087
"424",502190,"Mike Leake",2018,2810,0.07616,0.11066,-0.0309346284488225,665,0.3203,0.34406,0.00458491629021643,1446,0.67773,0.65415,0.0125416970697494,-0.0388914092283555,3.231
"425",502190,"Mike Leake",2019,2935,0.07973,0.11375,-0.0338015561389301,815,0.29202,0.36183,-0.0334430027800202,1497,0.69272,0.67296,0.0192981668800156,-0.0865427257989658,3.292
"426",502202,"Brad Boxberger",2015,1229,0.12042,0.10998,0.0141013291542246,473,0.39112,0.3221,0.0466973884899174,561,0.63458,0.69702,-0.0492697409045262,0.110068458548668,3.083
"427",502202,"Brad Boxberger",2018,1030,0.10291,0.10832,-0.00760993710420458,302,0.30795,0.34187,-0.00864608987094019,506,0.62846,0.68419,-0.0558740240990838,0.039617997123939,3.155
"428",502211,"Mike Bolsinger",2015,1771,0.08696,0.10263,-0.0143111903769549,566,0.18021,0.2076,-0.0383403265219983,834,0.58273,0.60155,-0.0247352196264721,-0.0279162972724811,2.767
"429",502212,"Austin Bibens-Dirkx",2017,1162,0.08606,0.1174,-0.0287605284906322,369,0.25745,0.28906,-0.0253366139965201,566,0.66784,0.61974,0.0282658001023281,-0.0823629425894805,3.159
"430",502239,"Trevor Cahill",2017,1416,0.11441,0.10888,0.00545831101909311,446,0.28475,0.2939,-0.00280262914091634,629,0.58824,0.63904,-0.0469881278262079,0.0496438097043847,3.065
"431",502239,"Trevor Cahill",2018,1780,0.11742,0.10426,0.0130614475069539,463,0.30454,0.30821,0.00741095867729321,805,0.62733,0.65677,-0.0289927009225203,0.0494651071067674,3.043
"432",502239,"Trevor Cahill",2019,1747,0.10246,0.10359,-0.00193570653023365,407,0.2457,0.30536,-0.0333090162482874,861,0.65621,0.66847,-0.0179181202395796,-0.0173266025389414,3.009
"433",502327,"Hector Santiago",2015,3129,0.08629,0.09253,-0.00274703563704116,1238,0.21648,0.27207,-0.0704938924709994,1609,0.63083,0.6818,-0.0505229123680716,-0.0227180157399689,2.769
"434",502327,"Hector Santiago",2016,3127,0.08411,0.09548,-0.0116139751287888,1217,0.20049,0.26928,-0.0733160168265828,1657,0.66506,0.69178,-0.029066409755059,-0.0558635822003127,2.773
"435",502327,"Hector Santiago",2017,1237,0.07357,0.09342,-0.0226549286987942,497,0.23742,0.26887,-0.0319303341500774,632,0.65032,0.68087,-0.0396757728852476,-0.0149094899636241,2.768
"436",502327,"Hector Santiago",2018,2069,0.08313,0.09834,-0.0136332819941114,925,0.23351,0.29631,-0.0495907954208269,1033,0.66118,0.69684,-0.0405391283351465,-0.0226849490797919,2.885
"437",502624,"Chase Anderson",2015,2524,0.07884,0.10337,-0.0246243322860606,788,0.33503,0.29619,0.0175502741564015,1263,0.65162,0.66424,-0.0203095525590866,0.0132354944294274,2.982
"438",502624,"Chase Anderson",2016,2585,0.0824,0.10082,-0.0192826969209687,796,0.30779,0.32114,-0.017252264022425,1241,0.67446,0.6679,-0.00208831348314627,-0.0344466474602474,3.038
"439",502624,"Chase Anderson",2017,2108,0.10199,0.10268,-0.00127271916529079,684,0.32895,0.30475,0.0335592694987164,1028,0.66342,0.67191,-0.014473457156396,0.0467600074898216,2.993
"440",502624,"Chase Anderson",2018,2590,0.09459,0.1074,-0.0142506817052222,822,0.33698,0.32763,0.0174608506542433,1236,0.6788,0.67035,-0.00604434928585719,0.00925451823487834,3.119
"441",502624,"Chase Anderson",2019,2427,0.11084,0.1065,0.00131171163562761,841,0.34245,0.32813,0.0221956979868818,1179,0.70568,0.68315,0.00150957454382254,0.0219978350786869,3.092
"442",502706,"Derek Holland",2016,1800,0.07722,0.10607,-0.0245468209877957,766,0.26371,0.30727,-0.0418133914647963,868,0.67972,0.64959,0.0210646577743767,-0.0874248702269687,3.068
"443",502706,"Derek Holland",2017,2371,0.07043,0.10455,-0.0331042839363637,1101,0.22797,0.30731,-0.0684617073985528,1090,0.6211,0.63239,-0.0214329508780129,-0.0801330404569036,3.08
"444",502706,"Derek Holland",2018,2974,0.10222,0.11197,-0.0149496931324429,1214,0.25371,0.32945,-0.0667582445565587,1488,0.66868,0.66083,0.00140156054496663,-0.0831094982339683,3.183
"445",502706,"Derek Holland",2019,1520,0.11053,0.10346,-0.000168970681128618,716,0.24302,0.30844,-0.040885780698937,708,0.66102,0.65191,-0.00455729120501359,-0.0364974601750521,3.044
"446",502748,"Brad Peacock",2017,2208,0.11685,0.1093,0.00698908084163506,466,0.29828,0.31016,0.0088222172111326,1065,0.61972,0.64837,-0.0295085994796342,0.0453198975324019,3.11
"447",502748,"Brad Peacock",2019,1528,0.08901,0.1056,-0.0193872038464316,339,0.26844,0.29583,-0.0117956041765942,748,0.62968,0.64676,-0.0194215887575129,-0.0117612192655129,3.029
